review_body,review_rating
"Ich bin seit 2017 Kunde bei 1&1 – und ganz ehrlich: Das war auch die beste Zeit bei 1&1. Es gab eine Phase, in der alles gut lief und Fehler nicht am laufenden Band passiert sind. Was ich jetzt schildere, sind meine Erfahrungen aus den letzten 1,5 Jahren.Die Kundenbetreuung ist mittlerweile eine Katastrophe. Der eine weiß nicht, was der andere tut. Alles begann mit einer Reparatur meines Samsung Z Flip 4. Ich bekam dafür ein Leihgerät. Nachdem mein eigenes Gerät repariert war, fing der Ärger an: 1&1 hatte mir einen vertauschten Rücksendeschein geschickt, wodurch das Leihgerät in die falsche Abteilung ging.Die Abteilung, die das Gerät dann hatte, schickte es zurück – allerdings an eine Adresse, die ich bis heute nicht nachvollziehen kann: meine ehemalige Arbeitsstelle, bei der ich zu dem Zeitpunkt bereits seit vier Jahren nicht mehr tätig war. Das Leihgerät lag dort ganze sechs Wochen. 1&1 wusste angeblich selbst nicht, wohin das Gerät verschickt wurde.In dieser Zeit wurde mir bereits eine Pauschale für das Leihgerät vom Konto abgebucht, obwohl ich mehrfach mitgeteilt hatte, dass ich es nicht mehr besitze – und auch niemand sagen konnte, wo es ist. Die Pauschale wurde trotz meiner Hinweise weiterhin abgebucht, und ich musste sie jedes Mal manuell stornieren.Drei Monate später waren meine Verträge alle gesperrt, ich konnte nicht mehr telefonieren – und noch immer kein Einsehen seitens 1&1. Erst durch einen Anruf bei GLS kam ich weiter: Ein Mitarbeiter dort teilte mir mit, dass das Gerät wohl seit drei Monaten in meiner alten Firma liegt. Ich konnte es dann dort tatsächlich abholen.Nachdem ich das Leihgerät zurückgeschickt hatte, konfrontierte ich 1&1 mit dem Vorfall. Die Reaktion des Kundenservices: Der Hörer wurde einfach aufgelegt. Auf meine Beschwerde hin erhielt ich eine E-Mail mit dem Wortlaut: „Reg dich nicht so auf, ist doch alles geklärt!!!“Hätte ich nicht selbst recherchiert, würde ich heute vermutlich noch immer kämpfen – und meine Verträge wären weiterhin gesperrt. Und das war nur die Spitze des Eisbergs.Anfang des Jahres habe ich (leider) entschieden, meinen ursprünglich bei 1&1 abgeschlossenen Vertrag zu verlängern. Ich landete in der Kundenrückgewinnung und sprach mit einem Berater, der meiner Meinung nach sofort entlassen gehört. Er erzählte mir, beim Galaxy S25 Ultra gäbe es keine Hardware-Ablöse und keine Vorfälligkeitsgebühr. Ich habe ihm vertraut.Das Gerät wurde verschickt, ich habe es getestet. Auf der nächsten Abrechnung dann die Überraschung: Es wurden sowohl Hardware-Ablöse als auch eine Vorfälligkeitsgebühr berechnet. Der Vertrag wurde daraufhin sofort storniert.Und dann begann das gleiche Spiel wie vor 1,5 Jahren: Ich bat mehrfach um einen Rücksendeschein. Es passierte – nichts. Ich erinnere 1&1 mehrfach an die Problematik. Wieder keine Reaktion. Und natürlich wurde im Anschluss versucht, mir 1.300 € für das zurückgeforderte Gerät abzubuchen – obwohl ich seit Wochen versuche, den Rückversand zu klären.Erst nach Androhung rechtlicher Schritte und einem Schreiben meines Anwalts bekam ich endlich einen kompetenten Mitarbeiter zugeteilt. Und siehe da: Alles, was vorher Wochen dauerte, wurde in fünf Minuten geklärt. Unfassbar.Der Mitarbeiter versicherte mir, so etwas sei wirklich die Ausnahme und werde nicht wieder vorkommen. Drei Monate später erhielt ich erneut einen Anruf von 1&1, ob ich nicht doch meinen stornierten Vertrag verlängern wolle. Dieses Gespräch habe ich selbst aufgenommen.Darin wurde erneut versucht, mir einen Vertrag aufzuschwatzen – deutlich teurer als der gleiche Tarif in meiner 1&1 Control-App. Der Berater behauptete, das könne nicht sein – er sei in der Kundenrückgewinnung und könne die besten Angebote machen. Fakt war aber: Der identische Tarif mit dem gleichen Gerät war in der App 10 € günstiger. Ich wies ihn mehrfach darauf hin, doch er wiederholte immer wieder, ich solle ihm einfach vertrauen. Unseriös!Zehn Minuten später rief ich mit dem Handy meiner Frau erneut bei 1&1 an und ließ mir ein Angebot für denselben Vertrag geben – und siehe da: Dieses war nochmal 5 € günstiger als das Angebot in meiner App.⸻Mein Fazit:Für alle, die überlegen, zu 1&1 zu wechseln: Tut es nicht!Vor 1,5 Jahren hätte ich noch blind gesagt: „Macht, was ihr wollt – ich bin dabei.“ Heute würde ich jedem davon abraten.Bin immer noch amüberlegen ob ich rechtliche dagegen vorgehen sollte. Weil ich in der Kunden Rückgewinnung Betrug bzw. Trügerische Aussagen unterstelle. Lasst euch immer die Namen der Mitarbeiter geben und schreibt sie euch auf !!! 2 Sterne nur weil ich weiß wie 1&1 einmal gewesen ist !!",2
"Leider VielesUnberechtigte Berechnung von Internet. Als wir durch Serbien gefahren sind, haben wir die mobilen Daten VOR der Grenze aus gemacht und erst wieder als wir über der bulgarischen Grenze waren wieder angemacht!!! Trotzdem wurden uns für 20Mb über 20€ berechnet. Wir haben das reklamiert und mehrfach angerufen. Wir sollten einen Rückruf erhalten...nichts...noch einen Rückruf...wieder nichts...und auch beim 3. Mal wieder nichts!!!!Habe unsere Verträge zum Ablauf gekündigt. Wir waren mehr als 10 Jahre Kunden von 1und1...WAREN...Kann die echt nicht mehr empfehlen!!!!",2
"1&1 Lange Jahre war ich dort und sehr zufrieden.Nun bekam ich vor ein paar Tagen die Nachricht: Ihre alte SIM-Karte wird in wenigen Tagen deaktiviert.Also neue Sim 5G eingelegt und in der Firma und zu Hause (Also alle Plätze die wichtig sind) keinen Empfang mehr.Nun habe ich wegen Vertragsnichterfüllung (leider) gekündigt.Mal schauen, was sie schreiben, ich berichte",2
"1&1 Mobielfunk. Tariewechsel.Werbung verspricht 20 GB für 9,99 Euro Dauerhaft !Gemeint sind nur Neukunden was nirgendwo StehtAls Bestandskunde gelten nur 3 Monate danach 19,99 Euro. Steht auch nur im Kleingedruckten wenn man das überhaupt findet. Habe Tel 5 GB Tarief Dauerhaft gemacht weil das für mich völlig Reicht. Preis 6,99 Euro / Monat Darum 2 *Meiner meinung nach ist es Unlauterer Wetbewerb was 1 & 1 hier macht und 0 * wert",2
"Zufriedenheit oder VerarschungIch bin seit Jahren Kunde von 1&1 und bis vor kurzem war ich mega zufrieden, das hat sich gedreht nachdem mich eine nette Mitarbeiterin angerufen und meine Verträge optimiert hat. Sie hat mir gesagt, wie nach Ihrem Anruf die Rechnungsbeträge sind und ich war so dumm und hab Ihr geglaubt. Im Grunde selber Schuld.Aber Anrufe bei 1&1 mit Rückrufbitten von der Damen, bzw. Ihrem Teamleiter wurden ignoriert. Dann über den Vertragshotline angerufen, Zusagen mündlich bekommen, die dann ohne ein Wort, ohne eine Rückmeldung  zurückgenommen wurden! Einfach nur Schade! Bin gespannt ob ich jetzt den versprochenen Rückruf bis Mittwoch bekomme!",2
"Puh, schlechteste Erfahrung mit Netzabdeckung in D und nahem Ausland ever. Dass es sowas in 2024/25 noch gibt? Warum ist der Kündigungsprozess so komplex?Da nützen mir auch die günstigen Tarife nichts, solange du quasi als Untermieter in den bestehenden Netzwerken der großen Player aktiv bist und damit (als Nutzer) am schlechtesten bedient wirst. Dann lieber etwas mehr zahlen, und im Bedarfsfall aber im Netz sein.  ",2
"Anfangs war ich mit den Leistungen und Angeboten von 1&1 sehr zufrieden. Als langjähriger Kunde hatte ich über Jahre hinweg das Gefühl, gut aufgehoben zu sein.Doch nach meiner außerordentlichen Kündigung wegen anhaltender Verbindungsprobleme wurde ich enttäuscht – und das auf mehreren Ebenen:1. Die Bearbeitung meiner Kündigung zieht sich seit über vier Wochen hin, ohne abschließende Klärung.2. Jeder Ansprechpartner nennt unterschiedliche Informationen zum Bearbeitungsstand, was den Eindruck von Intransparenz und mangelnder interner Abstimmung vermittelt.3. Trotz mehrfacher Nachweise zur eingeschränkten Netzqualität sowie vollständiger Mitwirkung meinerseits wird mein Anliegen pauschal abgelehnt. Die Standardantwort: „An Ihrer Wohnanschrift liegt ausreichende Netzabdeckung vor“ – obwohl der Mobilfunkvertrag eben nicht ausschließlich zu Hause genutzt wird.Auf meine Rückfragen zum Stand der Bearbeitung reagierte der Kundenservice zuletzt sogar mit der Androhung, meine Kontaktmöglichkeiten einzuschränken, falls ich weiter anfrage. Als zahlender Kunde erwarte ich Service – keine Hinhaltetaktiken und keine drohenden Worte.Seit der technischen Umstellung auf 5G ist die Netzqualität – besonders unterwegs und am Arbeitsplatz – deutlich schlechter geworden. Störungen, Ausfälle und langsame Verbindungen sind an der Tagesordnung.Fazit:Was einmal ein überzeugender Anbieter war, ist für mich inzwischen ein Negativbeispiel für schlechten Kundenservice. Ich werde keinen weiteren Vertrag mit 1&1 abschließen – und kann es auch niemandem mehr empfehlen.",2
"Bin ein langjähriger Kunde und war immer zufrieden. Aber seit diesem Jahr habe ich ein neues Handy, esim und 5G durch einen neuen Vertrag. Seitdem habe ich regelmäßig Probleme mit der Internetverbindung. Mit regelmäßig meine ich wöchentlich.",2
"Täuschung bei KündigungIch war langjähriger Kunde und einigermaßen zufrieden. Wegen eines Wechsels auf einen D1 Vertrag habe ich meinen Vertrag gekündigt. Im Kundenportal wird einem allerdings nur die Möglichkeit gegeben die ""Kündigung vorzumerken"" und soll dann nochmal telefonisch bestätigen, was rechtlich totaler Unsinn und unzulässig ist. 1und1 hat hier auch schon ein gerichtliches Verfahren verloren. Trotz der Kündigung über das Portal und einer schriftlichen Kündigung per email bucht 1und1 weiter ab und stellt sich quer, behauptet zuerst dass es nur über das Portal ginge, und dann dass sie die Email nie erhalten hätten. Man sagt ja dass man sich immer zweimal im Leben sieht, hier aber sicher nur einmal.",2
"Eigentlich flüssiges internet, jedoch jeden Tag mehrmals abgebrochen. Man kann kein längeres Telefonat führen ohne, dass die Verbindung  abbricht. Auch wenn man sich einen Router holt ist es nicht besser. Besonders für menschen die längere Zeit im internet surfen nicht zu empfehlen, bis jetzt 2 jahren schlechte Erfahrungen.",2
"Ich bin als Firma Kunde mit 1000 Euro Rechnungsbetrag im Monat. Jetzt Ist mein Handy kaputt. Ein neues wurde an die falsche Adresse geschickt. Um ein weiteres zu versenden, muss das erste erst wieder bei 1und1 eingehen. Auf meiner App steht seit einem Tag  eingegangen, bei 1und1 weiß man davon nichts. Ein weiteres parallel zu senden ist nicht möglich. So stell ich mir service für Großkunden vor. Vielen Dank ",2
"Ich habe mittlerweile mehrfach Probleme mit 1&1 gehabt. Das Internet fallt regelmaßig aus, die Störungen ziehen sich über Tage - und jedes Mal dauert es ewig, bis etwas passiert.Besonders schlimm: Der Techniker-Termin. Mir wurde gesagt, jemand sei vor Ort gewesen - ich war aber den ganzen Tag zu Hause, und niemand ist erschienen. Vier Stunden umsonst gewartet.Keine Benachrichtigung, keine Hilfe.Der Kundenservice redet sich jedes Mal raus, verspricht Rückrufe, die nie kommen. Ich fühle mich allein gelassen - als zahlender Kunde!So geht man nicht mit Kunden um. Ich bin sehr enttauscht und kann 1&1 in keinem Fall weiterempfehlen.",2
"Von diesem Unternehmen wird alles getan, um zu verhindern, aus einem Vertrag heraus zu kommen. Respektloses Verhalten der Hotline-Mitarbeiter ist nicht nur meine Erfahrung. ",2
"Ich wollte Technologie wechseln - von Kabel zu DSL. Bei 1&1 wurde mir gesagt 100 Mbit seien kein Problem. Nach einem Monat sollte ich dann bei der Telekom einen Telefonvertrag machen. Die Kosten würde 1&1 nur tragen wenn der Vertrag dann auch tatsächlich zustande käme. Weitere zwei Monate hänge ich wieder beim Support und frage auf Anmerkung des Telekom Technikers, ob nochmal nachgeschaut werden kann, ob die Geschwindigkeit an meiner Adresse tatsächlich angeboten wird. Nein, kann sie nicht, und das hätte man von vornherein wissen können hätte man nur mal vernünftig nachgeschaut. Die Kosten für die Rechnung der Telekom, die nur aufgrund ihrer fehlenden Sorgfalt entstanden sind, will 1&1 jetzt auch nicht einmal zum Teil ersetzen. ",2
"Ich hatte heute den Vertragsservice angerufen, da ich eine Frage zum laufenden Vertrag hatte. Diese Frage wurde von einer jungen Dame tadellos beantwortet. In einem sehr netten Gespräch konnte man mir meine Frage beantworten. Ich fragte sie auch, ob es bei Vertragsverlängerung einen ""Treuebonus"" geben würde. Dies konnte sie nicht beantworten und leitete mich an den Angebotsservice weiter. Hier begrüßte mich ein junger Mann dann zunächst sehr freundlich. Ich schilderte ihm meine Lage und er bat mir an, den monatlichen Grundpreis zu senken. Er wies allerdings darauf hin, dass es kurz vor Ablauf meines Vertrages möglicherweise ein noch besseres Angebot geben könnte. Bis hierhin war ich mit der Beratung sehr zufrieden. Dann wollte der Kollege den neuen billigeren Vertrag abschließen. Ich sagte ihm, dass ich das nicht direkt machen möchte. Darauf fragte er mich, wieso ich dann hier anrufe, wenn ich doch gar nichts abschließen wolle. Und bevor ich dem Herrn erklären konnte, dass ich auf das bessere Angebot warten wollen würde, bevor ich wieder eine neue 24 monatige Laufzeit eingehe, hat er einfach mitten im Gespräch das Telefonat beendet, in dem er ohne Vorwarnung aufgelegt hat. Wir waren mitten im Gespräch, es wurde sich nicht verabschiedet, das Auflegen wurde nicht angekündigt. Da ich nicht direkt einen Vertrag abschließen wollte, habe ich wohl einfach nur genervt. Toller Service...",2
"Mitten durch Berlin, von Süd nach Nord und zurück, in der S-Bahn. Laufende Unterbrechungen, beim Radioempfang, selbst nach Neustart des Telefons, keine Verbindung. Und das seit Monaten. Zwar nicht täglich, aber zu oft. Kann ich nicht mehr empfehlen. ",2
"1&1 ist nicht zu empfehlen! Wir haben von der Telekom zu 1&1 gewechselt,  gleich am ersten und am zweiten Tag, hatten wir sehr viele Internetabbrüche.Ich rief bei der Hotline an, die Hotline war sehr sehr nett und zuvorkommen, sie haben uns gleich mal einen Techniker nach zwei Tagen geschickt.Wie der Techniker da war, haben wir mit ihm geredet und er hat gemeint, es ist kein Problem dass er das hinbekommt, nach einiger Zeit sagte er, es tut ihm leid, er hat den Router geschrottet und wir sollen uns einen neuen bestellen.Gesagt getan, wir haben uns einen neuen Router bestellt, den haben wir am nächsten Tag sofort gekommen, seitdem haben wir gar kein Internet mehr, also das heißt, wir sind jetzt fast zwei Tage ohne Internet.Wir haben jetzt von unserem Widerspruch Gebrauch gemacht und haben den Vertrag mit sofortiger Wirkung gekündigt. Heute habe ich bei der Hotline angerufen und die in der Hotline haben dann gemeint, ich soll bitte meine Vertragsnummer durchgeben, was ich auch gemacht habe und dann hat es eine Zeit lang gedauert und sie hat sofort aufgelegt weil sie wahrscheinlich gesehen hat in ihrem System, dass es Probleme gab. ich rief dort noch mal an und dann bekam ich eine sehr gute Beraterin, die mich aufgeklärt hat, aber sie konnte mir zu diesem Vorgang auch nichts sagen, wir haben auch noch keine Bestätigung bekommen dass wir fristlos gekündigt haben und ja jetzt stehen wir in der Luft.Was bei der Telekom bei 1&1 sehr sehr gut klappt, das ist die Abbuchung vom Konto also praktisch, dass wir monatlich bezahlen das klappt immer wundervoll, ja aber wenn wir was brauchen dann lassen sie sich halt ewig Zeit und das passt mir nicht.In diesem Sinne, sind wir überhaupt nicht zufrieden mit diesem Anschluss gewesen genauso wie auch bei der Telekom wir hatten einfach keinen Bock mehr.Ein Beispiel: ein Freund von mir, hat drei Wochen lang in Thailand Urlaub gemacht, er hat um 10 € eine Internet Karte gekauft.Zwei Stunden haben wir über das Internet gelabert und keine Abbrüche da gewesen, gar nichts, also in Thailand ist die internetverbindung besser, als hier in Deutschland und wohlgemerkt im Dschungel hat er telefoniert!!!! Ich kann nur noch sagen, armes Deutschland und die Armen Anbieter in Deutschland bringen es nicht mal hin, eine DSL Verbindung zu machen.In diesem Sinne wünsche ich Telekom und eins und eins einen unheimlich schönen Tag..... Nie wieder, lieber sitze ich ohne Internet zu Hause und surf mit meinem Smartphone, da bin ich auf der sicheren Seite!!!! ",2
"Ich kann nur noch mit dem Kopf schütteln. Bin seit langem Kunde bei 1&1 doch nun bin eher genervt von dem Service. Werde seit Tage mehrmals angerufen um meinen Vertrag auf Glasfaser umzustellen, hab ich dann auch dann auch gemacht. Diese Infos ist aber den anderen Kundenberater nicht ersichtlich gewesen. Ok. Nun habe ich aber kein Endgerät bekommen, dass nur Glasfaser hat sondern muss jetzt Kupferkabel Endgerät mit Glasfaser verbinden!!! Was für eine Mist ist das den ? Zwei Endgeräte unnötig Strom!!! Das ist  nicht lukrativ das ist unprofitable ",2
"Gestern hatte ich ein Erlebnis bei 1 und 1, das schon an kriminelle Machenschaften grenzt. Bei einem Gespräch mit einem Mitarbeiter, in dem ich sehr verärgert war, da ein anderer Mitarbeiter meine bereits erfolgte Kündigung zurück gezogen hatte, hat der Mitarbeiter, den ich dann am Telefon hatte, das Telefonat beendet und veranlasst das mit eine Bestellbestätigung über eine All-Net-Flat zugesendet wurde, obwohl ich keine bestellt habe und das Gespräch noch nicht einmal in diese Richtung ging.Diese Bestellbestätigung habe ich umgehend per Mail widerrufen, insgesamt dreimal. Heute habe ich eine Rechnung dazu erhalten. Ich finde dieses Vorgehen unverschämt und wie gesagt kriminell. Mein Telefonat heute mit der Hotline ergab, das ich eine Mail hätte erhalten sollen, die ich hätte bestätigen müssen. Das ist gar nicht erfolgt. Hier stellt sich mir die Frage, was für Personen sind bei 1 und 1 angestellt. Also Vorsicht!!! ",2
"Schade, echt schade. Lange Kunde gewesen.  Der Kundenservice ist so grottenschlecht und unsagbar unfreundlich.  Handy sollte aufgrund Vertragsverlängerung vor 2 Tagen über overnight geliefert werden.  Kam nicht an. Tag 3 noch immer nicht da. Wurde aber zugesichert.  Jetzt soll ich noch 2 Tage warten. Kundenservice geht anders. Das war die letzte Verlängerung. Möglichkeit zu stornieren besteht ja noch.Ich werde 1&1 nicht mehr weiter empfehlen und werde mir einen neuen Anbieter suchen. ",2
"Wenn ich ein Problem habe und ich rufe bei 1&1 an, habe ich oft den Eindruck das die Callcenter Mitarbeiter keine Lust haben zu arbeiten und sind oft sehr unfreundlich und haben oft keine Ahnung. Man wird dann ständig zu anderen Kollegen von anderen Bereichen durchgestellt. Und man muss dann jedes Mal sein Anliegen neu erklären.",2
Mir wurde ein Angebot gemacht das ich für mein Altes Gerät in Verbindung mit einem neuen Vertrag und ein neues Handy 200€  bekomme.Ich bekam dann nach Einsendung des alten Handys nun eine Mail das es ein anderes Handy sei als ich angegeben hätte und man mir nur noch 50€ dafür geben will.Ich habe mittlerweile fast wöchentlich mit dem Laden telefoniert weil meine Fritzbox nicht funktioniert oder es Probleme beim Umtausch Alt gegen Neu gab.Das ist mir jetzt langsam alles zu dumm mit 1&1 und ich werde jetzt meine drei Verträge kündigen.,2
"Ich war tatsächlich mal sehr zufrieden mit 1&1.Leider habe ich mal nicht aufgepasst und mich voll auf das Gespräch mit dem Kundenservice verlassen. Resultat: Meine Telefonrechnung hat sich verdoppelt anstatt,  wie besprochen, zu verringern. Einsicht seitens des Kundenservice,  auf keinen Fall. Weiterhin Anrufe zur Kundenzufriedenheit, die aber von den Mitarbeitern innerhalb Sekunden beendet werden wenn man negative Kritik übt.Alle Verträge gekündigt. Sorry,  wirklich große Enttäuschung ",2
"War im Ausland, hatte kurz Flugmodus ausgemacht und nach nicht mal 2 Minuten wieder eingeschaltet. Rechnung von fast 60€. Das Internet ist im allgemeinem nicht das beste. Schade.",2
Nicht Sachen versprechen die dann nicht umgesetzt werden.Richtig zuhören und nicht zusätzlich noch etwas extra aufdrehen.Ich hätte leider mehrfach Fehlberatungen.,2
"Ich wurde Anfang des Jahres von einem 1u1-Mitarbeiter kontaktiert. Ich sei ja eine langjährige, gute Kundin, ob man was für mich tun könnte. Ich hätte ja u. a. eine 2 GB-Vertrag, ob man da was ändern könne. Mir war nicht klar, dass ich vier ! Handy-Verträge habe, obwohl wir nur drei ! Personen sind. Hätte ich mich mal nicht auf 1u1 verlassen, sondern jedes Vertragsdetail genau durchgelesen. Jedenfalls kündigte ich sofort diesen nie benutzten, überzähligen Vertrag, ich, die ""gute und langjährige"" Kundin. Wie ich jetzt festellen musste, wurde meine Kündigung zum November 2026 akzeptiert. Langjährige und gute Kunden lässt man also mit wirklich unmäßigen Kündigungsfristen noch extra bluten. Nie wieder. Ich werde mir jetzt alle meine Verträge genau durchlesen und ALLE Verträge bei denen kündigen. Es reicht der ""langjährigen und guten"" Kundin! Andere Anbieter haben bessere Kündigungsfristen und bessere Angebote. ",2
